article,experiment,sample,id,pairing,yi,vi,sei,ni,stimuli,condition,gen_difficulty,manip_type,present_style,word_status,memory_test,memory_type,gen_constraint,learning_type,stimuli_relation,gen_mode,gen_task,attention,pacing,filler_task,age_grp,retention_delay
116,2,1,427,214,0.62,0.001096072,0.033106972,24,64,read,NA,within,pure,words,free recall,item,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,immediate
116,2,1,428,215,0.58,0.001125049,0.033541752,24,64,generate,NA,within,mixed,words,free recall,item,low,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,immediate
116,2,1,429,215,0.52,0.001105946,0.033255769,24,64,read,NA,within,mixed,words,free recall,item,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,immediate
116,2,1,430,216,0.45,0.000995394,0.031549869,24,64,generate,NA,within,pure,words,NA,order,low,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,immediate
116,2,1,431,216,0.52,0.001105946,0.033255769,24,64,read,NA,within,pure,words,NA,order,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,immediate
116,2,1,432,217,0.5,0.001083274,0.032913134,24,64,generate,NA,within,mixed,words,NA,order,low,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,immediate
116,2,1,433,217,0.5,0.001083274,0.032913134,24,64,read,NA,within,mixed,words,NA,order,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,immediate
116,3,1,434,218,0.32,0.000407271,0.020180944,96,8,generate,NA,within,pure,words,NA,order,low,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,immediate
116,3,1,435,218,0.44,0.00061791,0.024857792,96,8,read,NA,within,pure,words,NA,order,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,immediate
116,3,1,436,219,0.33,0.000837135,0.028933279,96,4,generate,NA,within,mixed,words,NA,order,low,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,immediate
116,3,1,437,219,0.32,0.000800255,0.028288781,96,4,read,NA,within,mixed,words,NA,order,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,immediate
118,2,1,438,220,0.49,0.001200156,0.034643261,22,35,generate,NA,within,pure,words,cued recall,item,medium,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,long
118,2,1,439,220,0.48,0.001182234,0.034383629,22,35,read,NA,within,pure,words,cued recall,item,NA,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,long
118,3,1,440,221,0.66,0.001273416,0.03568495,18,35,generate,NA,within,pure,words,cued recall,item,medium,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,long
118,3,1,441,221,0.64,0.001314565,0.036256924,18,35,read,NA,within,pure,words,cued recall,item,NA,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,long
118,4,1,442,222,0.62,0.001029925,0.032092451,30,35,generate,NA,within,mixed,words,cued recall,item,medium,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,long
118,4,1,443,222,0.63,0.001018442,0.031913037,30,35,read,NA,within,mixed,words,cued recall,item,NA,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,long
118,5,1,444,223,0.34,0.000521741,0.022841661,42,35,generate,NA,within,mixed,words,cued recall,item,low,intentional,unrelated,verbal/speaking,anagram,full,timed,yes,younger,short
118,5,1,445,223,0.34,0.000521741,0.022841661,42,35,read,NA,within,mixed,words,cued recall,item,NA,intentional,unrelated,verbal/speaking,anagram,full,timed,yes,younger,short
118,5,2,446,224,0.72,0.000616057,0.024820494,47,35,generate,NA,within,mixed,words,cued recall,item,medium,intentional,NA,verbal/speaking,anagram,full,timed,yes,younger,short
118,5,2,447,224,0.75,0.000559928,0.023662802,47,35,read,NA,within,mixed,words,cued recall,item,NA,intentional,NA,verbal/speaking,anagram,full,timed,yes,younger,short
118,6,1,448,225,0.84,0.00053308,0.023088531,29,35,generate,NA,within,mixed,words,recognition,item,medium,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,long
118,6,1,449,225,0.81,0.000616984,0.02483916,29,35,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,long
118,7,1,450,226,0.63,0.001162389,0.034093832,24,35,generate,NA,within,mixed,words,recognition,item,low,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,long
118,7,1,451,226,0.54,0.001201859,0.034667839,24,35,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,verbal/speaking,anagram,full,timed,no,younger,long
119,1,1,452,227,0.942,0.00028802,0.01697114,32,24,generate,NA,within,mixed,words,recognition,item,medium,intentional,NA,writing/typing,word stem,full,timed,no,younger,immediate
119,1,1,453,227,0.795,0.000664609,0.025780004,32,24,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,writing/typing,word stem,full,timed,no,younger,immediate
124,1a,1,454,228,0.75,0.001180039,0.034351697,24,12,generate,NA,within,pure,words,free recall,item,low,intentional,NA,verbal/speaking,word fragment,full,timed,no,younger,immediate
124,1a,1,455,228,0.83,0.00084221,0.029020857,24,12,read,NA,within,pure,words,free recall,item,NA,intentional,NA,verbal/speaking,word fragment,full,timed,no,younger,immediate
124,1a,1,456,229,0.67,0.001466363,0.038293118,24,12,generate,NA,within,pure,words,NA,order,low,intentional,NA,verbal/speaking,word fragment,full,timed,no,younger,immediate
124,1a,1,457,229,0.74,0.001220507,0.034935762,24,12,read,NA,within,pure,words,NA,order,NA,intentional,NA,verbal/speaking,word fragment,full,timed,no,younger,immediate
124,1a,1,458,230,0.49,0.001541397,0.039260623,24,12,generate,NA,within,pure,words,free recall,item,low,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1a,1,459,230,0.49,0.001541397,0.039260623,24,12,read,NA,within,pure,words,free recall,item,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1a,1,460,231,0.58,0.00162206,0.040274809,24,12,generate,NA,within,pure,words,NA,order,low,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1a,1,461,231,0.63,0.001562661,0.039530513,24,12,read,NA,within,pure,words,NA,order,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1a,1,462,232,0.47,0.001492903,0.038638102,24,12,generate,NA,within,pure,words,free recall,item,low,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1a,1,463,232,0.39,0.001218761,0.03491076,24,12,read,NA,within,pure,words,free recall,item,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1a,1,464,233,0.52,0.001594518,0.039931418,24,12,generate,NA,within,pure,words,NA,order,low,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1a,1,465,233,0.73,0.001259998,0.035496453,24,12,read,NA,within,pure,words,NA,order,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1b,2,466,234,0.7,0.001370791,0.03702419,24,12,generate,NA,within,pure,words,free recall,item,low,intentional,NA,verbal/speaking,word fragment,full,timed,no,younger,immediate
124,1b,2,467,234,0.76,0.001138775,0.033745736,24,12,read,NA,within,pure,words,free recall,item,NA,intentional,NA,verbal/speaking,word fragment,full,timed,no,younger,immediate
124,1b,2,468,235,0.6,0.001607051,0.040088046,24,12,generate,NA,within,pure,words,NA,order,low,intentional,NA,verbal/speaking,word fragment,full,timed,no,younger,immediate
124,1b,2,469,235,0.7,0.001370791,0.03702419,24,12,read,NA,within,pure,words,NA,order,NA,intentional,NA,verbal/speaking,word fragment,full,timed,no,younger,immediate
124,1b,2,470,236,0.59,0.001616053,0.040200164,24,12,generate,NA,within,pure,words,free recall,item,low,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1b,2,471,236,0.64,0.001542343,0.03927267,24,12,read,NA,within,pure,words,free recall,item,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1b,2,472,237,0.59,0.001616053,0.040200164,24,12,generate,NA,within,pure,words,NA,order,low,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1b,2,473,237,0.64,0.001542343,0.03927267,24,12,read,NA,within,pure,words,NA,order,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1b,2,474,238,0.58,0.00162206,0.040274809,24,12,generate,NA,within,pure,words,free recall,item,low,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1b,2,475,238,0.61,0.001595105,0.03993877,24,12,read,NA,within,pure,words,free recall,item,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1b,2,476,239,0.56,0.001624972,0.040310946,24,12,generate,NA,within,pure,words,NA,order,low,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
124,1b,2,477,239,0.72,0.001298329,0.036032338,24,12,read,NA,within,pure,words,NA,order,NA,intentional,NA,verbal/speaking,word fragment,full,timed,yes,younger,short
126,1,1,478,240,0.385,0.000533556,0.023098822,18,20,generate,NA,between,pure,words,free recall,item,low,incidental,semantic,writing/typing,cue only,full,timed,yes,younger,immediate
126,1,2,479,240,0.448,0.001088889,0.032998316,18,20,generate,NA,between,pure,words,free recall,item,medium,incidental,semantic,writing/typing,word stem,full,timed,yes,younger,immediate
126,1,3,480,240,0.41,0.0011045,0.033234019,18,20,read,NA,between,pure,words,free recall,item,NA,incidental,semantic,writing/typing,word stem,full,timed,yes,younger,immediate
126,1,1,481,241,0.638,0.0019845,0.044547727,18,20,generate,NA,between,pure,words,free recall,item,low,incidental,unrelated,writing/typing,cue only,full,timed,yes,younger,immediate
126,1,2,482,241,0.464,0.001120222,0.033469721,18,20,generate,NA,between,pure,words,free recall,item,medium,incidental,unrelated,writing/typing,word stem,full,timed,yes,younger,immediate
126,1,3,483,241,0.384,0.0008405,0.028991378,18,20,read,NA,between,pure,words,free recall,item,NA,incidental,unrelated,writing/typing,word stem,full,timed,yes,younger,immediate
126,2,1,484,242,0.95,0.0001681,0.012965338,10,20,generate,NA,between,pure,words,cued recall,item,low,incidental,semantic,writing/typing,cue only,full,timed,yes,younger,immediate
126,2,2,485,242,0.795,0.001369513,0.037006925,20,20,read,NA,between,pure,words,cued recall,item,NA,incidental,semantic,writing/typing,cue only,full,timed,yes,younger,immediate
126,2,1,486,243,0.335,0.004389025,0.066249717,10,20,generate,NA,between,pure,words,cued recall,item,low,incidental,unrelated,writing/typing,cue only,full,timed,yes,younger,immediate
126,2,2,487,243,0.3275,0.00496125,0.070436141,20,20,read,NA,between,pure,words,cued recall,item,NA,incidental,unrelated,writing/typing,cue only,full,timed,yes,younger,immediate
126,4,1,488,244,0.258,0.000320601,0.017905337,51,24,generate,NA,between,pure,words,free recall,item,medium,incidental,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
126,4,2,489,244,0.252,0.000309602,0.017595512,51,24,read,NA,between,pure,words,free recall,item,NA,incidental,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
126,4,1,490,245,0.348,0.000499108,0.022340726,51,24,generate,NA,between,pure,words,free recall,item,medium,incidental,unrelated,writing/typing,word fragment,full,timed,yes,younger,immediate
126,4,2,491,245,0.22,0.000254092,0.015940276,51,24,read,NA,between,pure,words,free recall,item,NA,incidental,unrelated,writing/typing,word fragment,full,timed,yes,younger,immediate
126,4,1,492,246,0.393,0.000588258,0.024254022,51,24,generate,NA,between,pure,words,free recall,item,medium,incidental,unrelated,writing/typing,word fragment,full,timed,yes,younger,immediate
126,4,2,493,246,0.364,0.000531449,0.023053172,51,24,read,NA,between,pure,words,free recall,item,NA,incidental,unrelated,writing/typing,word fragment,full,timed,yes,younger,immediate
126,5,1,494,247,0.305,0.000602534,0.024546564,30,24,generate,NA,between,pure,words,free recall,item,medium,intentional,category,writing/typing,word fragment,full,timed,no,younger,immediate
126,5,2,495,247,0.268,0.000486224,0.022050492,31,24,read,NA,between,pure,words,free recall,item,NA,intentional,category,writing/typing,word fragment,full,timed,no,younger,immediate
126,5,1,496,248,0.348,0.000730455,0.027026931,30,24,generate,NA,between,pure,words,free recall,item,medium,intentional,category,writing/typing,word fragment,full,timed,no,younger,immediate
126,5,2,497,248,0.292,0.000552833,0.023512404,31,24,read,NA,between,pure,words,free recall,item,NA,intentional,category,writing/typing,word fragment,full,timed,no,younger,immediate
126,5,1,498,249,0.445,0.000992885,0.031510082,30,24,generate,NA,between,pure,words,free recall,item,medium,intentional,category,writing/typing,word fragment,full,timed,no,younger,immediate
126,5,2,499,249,0.301,0.000578487,0.024051755,31,24,read,NA,between,pure,words,free recall,item,NA,intentional,category,writing/typing,word fragment,full,timed,no,younger,immediate
129,1,1,500,250,0.33,0.000799986,0.028284021,20,32,generate,NA,within,mixed,words,free recall,item,high,intentional,rhyme,verbal/speaking,word stem,full,timed,yes,younger,immediate
129,1,1,501,250,0.19,0.000358941,0.018945736,20,32,read,NA,within,mixed,words,free recall,item,NA,intentional,rhyme,verbal/speaking,word stem,full,timed,yes,younger,immediate
129,2,1,502,251,0.22,0.000207843,0.014416777,64,26,generate,NA,between,pure,words,free recall,item,high,intentional,rhyme,verbal/speaking,word stem,full,timed,yes,younger,immediate
129,2,2,503,251,0.23,0.000221538,0.014884159,64,26,read,NA,between,pure,words,free recall,item,NA,intentional,rhyme,verbal/speaking,word stem,full,timed,yes,younger,immediate
129,2,3,504,252,0.25,0.000315271,0.017755875,48,26,generate,NA,within,mixed,words,free recall,item,high,intentional,rhyme,verbal/speaking,word stem,full,timed,yes,younger,immediate
129,2,3,505,252,0.17,0.000185017,0.01360209,48,26,read,NA,within,mixed,words,free recall,item,NA,intentional,rhyme,verbal/speaking,word stem,full,timed,yes,younger,immediate
129,3,1,506,253,0.3,0.001007577,0.031742351,20,10,generate,NA,within,mixed,words,free recall,item,low,incidental,NA,verbal/speaking,word fragment,divided,timed,no,younger,immediate
129,3,1,507,253,0.17,0.000450409,0.021222852,20,10,read,NA,within,mixed,words,free recall,item,NA,incidental,NA,verbal/speaking,word fragment,divided,timed,no,younger,immediate
129,4,1,508,254,0.08,0.000157136,0.012535395,19,26,generate,NA,between,pure,words,free recall,item,high,intentional,rhyme,verbal/speaking,word stem,divided,timed,yes,younger,immediate
129,4,2,509,254,0.06,0.000130497,0.011423529,19,26,read,NA,between,pure,words,free recall,item,NA,intentional,rhyme,verbal/speaking,word stem,divided,timed,yes,younger,immediate
129,4,3,510,255,0.12,0.000237529,0.015411965,16,26,generate,NA,within,mixed,words,free recall,item,high,intentional,rhyme,verbal/speaking,word stem,divided,timed,yes,younger,immediate
129,4,3,511,255,0.04,0.000114691,0.010709403,16,26,read,NA,within,mixed,words,free recall,item,NA,intentional,rhyme,verbal/speaking,word stem,divided,timed,yes,younger,immediate
139,1,1,512,256,0.33,0.00056,0.023664319,35,8,generate,NA,within,pure,words,cued recall,item,medium,incidental,semantic,verbal/speaking,word stem,full,timed,yes,younger,immediate
139,1,1,513,256,0.29,0.001031429,0.032115862,35,8,generate,NA,within,pure,words,cued recall,item,medium,incidental,semantic,verbal/speaking,word stem,full,timed,yes,younger,immediate
139,1,1,514,256,0.29,0.001785714,0.042257713,35,8,generate,NA,within,pure,words,cued recall,item,medium,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
139,1,1,515,256,0.07,0.000285714,0.016903085,35,8,read,NA,within,pure,words,cued recall,item,NA,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
140,1,1,516,257,0.88,0.000429187,0.020716833,30,30,generate,NA,within,mixed,words,recognition,item,low,intentional,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
140,1,1,517,257,0.74,0.000816182,0.028568894,30,30,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
